InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
549990,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-06-07 10:24:00,4.07,20008.0,Netherlands
556553,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-01-11 16:41:00,2.46,19133.0,United Kingdom
540849,21977,PACK OF 60 DINOSAUR CAKE CASES,19,2010-07-13 11:49:00,0.93,17308.0,United Kingdom
548935,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-01-22 14:59:00,4.91,,United Kingdom
555963,71053,WHITE METAL LANTERN,1,2010-10-06 16:09:00,5.04,,United Kingdom
536656,47566,PARTY BUNTING,5,2011-06-15 14:46:00,9.09,12990.0,Norway
540064,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-07-06 12:36:00,9.23,13463.0,United Kingdom
548013,21977,PACK OF 60 DINOSAUR CAKE CASES,27,2011-08-16 09:47:00,1.25,15277.0,United Kingdom
546424,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2010-11-26 09:02:00,3.68,13377.0,United Kingdom
537618,22386,JUMBO BAG PINK POLKADOT,5,2011-03-02 10:09:00,5.1,15010.0,United Kingdom
542124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-17 13:03:00,2.29,16873.0,United Kingdom
540317,22633,HAND WARMER UNION JACK,1,2011-08-09 14:16:00,3.34,19964.0,United Kingdom
555490,22557,PLASTERS IN TIN CIRCUS PARADE,4,2010-04-02 13:05:00,47.44,13673.0,United Kingdom
557395,POST,POSTAGE,5,2010-03-09 10:55:00,4.16,13380.0,United Kingdom
553407,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,30,2011-01-02 09:22:00,5.44,15607.0,United Kingdom
555671,22554,PLASTERS IN TIN SKULLS,10,2011-05-23 18:12:00,3.38,19532.0,United Kingdom
547904,21977,PACK OF 60 DINOSAUR CAKE CASES,11,2010-01-15 10:53:00,1.7,17846.0,United Kingdom
541002,POST,POSTAGE,10,2011-12-18 15:59:00,1.99,,United Kingdom
555059,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-01-16 09:07:00,3.0,19530.0,United Kingdom
543671,23343,JUMBO BAG OWLS,3,2011-03-13 17:45:00,2.54,17863.0,United Kingdom
551930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-14 13:59:00,1.93,15782.0,United Kingdom
555129,22632,HAND WARMER RED POLKA DOT,2,2011-02-19 13:52:00,4.42,17479.0,United Kingdom
538521,22469,HEART OF WICKER SMALL,7,2011-06-30 13:02:00,5.02,19147.0,United Kingdom
546214,47566B,TEA TIME PARTY BUNTING,12,2011-09-24 18:31:00,6.19,12680.0,United Kingdom
549296,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-08-23 13:56:00,3.59,13512.0,United Kingdom
550799,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-12-28 10:32:00,1.9,15354.0,United Kingdom
C538935,20727,LUNCH BAG  BLACK SKULL,-9,2011-03-08 13:31:00,3.0,19022.0,United Kingdom
540005,POST,POSTAGE,5,2011-01-10 14:55:00,3.73,13638.0,United Kingdom
544037,22632,HAND WARMER RED POLKA DOT,10,2011-10-31 09:55:00,4.63,,United Kingdom
541767,23166,MEDIUM CERAMIC TOP STORAGE JAR,25,2011-05-14 16:59:00,4.46,13281.0,Netherlands
558052,22554,PLASTERS IN TIN SKULLS,8,2010-04-30 15:49:00,3.15,19275.0,United Kingdom
549666,21232,STRAWBERRY CERAMIC TRINKET BOX,16,2011-02-20 18:38:00,4.67,,Belgium
541628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-06-12 12:53:00,3.46,16101.0,United Kingdom
538100,22752,SET 7 BABUSHKA NESTING BOXES,58,2011-05-15 10:42:00,12.97,13384.0,United Kingdom
554476,85099B,JUMBO BAG RED RETROSPOT,16,2011-03-20 17:19:00,4.52,13153.0,United Kingdom
552257,21977,PACK OF 60 DINOSAUR CAKE CASES,9,2010-02-07 13:12:00,1.86,15922.0,United Kingdom
537663,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-18 15:51:00,3.57,18571.0,United Kingdom
542262,22386,JUMBO BAG PINK POLKADOT,1,2010-05-26 11:19:00,3.89,16405.0,United Kingdom
549043,22554B,PLASTERS IN TIN VINTAGE STAR,43,2010-01-05 17:31:00,2.33,16179.0,United Kingdom
549509,23166,MEDIUM CERAMIC TOP STORAGE JAR,21,2010-10-29 16:10:00,4.71,19553.0,United Kingdom
550802,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2010-03-08 17:47:00,4.03,12745.0,United Kingdom
557795,22551,PLASTERS IN TIN WOODLAND ANIMALS,15,2010-08-03 14:35:00,3.69,12681.0,United Kingdom
553278,85099B,JUMBO BAG RED RETROSPOT,44,2011-09-29 13:55:00,5.03,15794.0,United Kingdom
540784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,56,2010-01-21 16:42:00,2.41,15096.0,United Kingdom
536960,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-05-15 14:08:00,4.58,18775.0,United Kingdom
550508,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-07-28 09:35:00,12.8,17644.0,United Kingdom
555896,22554,PLASTERS IN TIN SKULLS,2,2011-04-25 15:40:00,1.76,18849.0,United Kingdom
546303,22469,HEART OF WICKER SMALL,4,2011-12-16 17:24:00,5.94,15436.0,Portugal
546336,47566B,TEA TIME PARTY BUNTING,7,2011-08-26 14:26:00,9.46,15921.0,Germany
542273,85123B,IVORY HANGING HEART T-LIGHT HOLDER,7,2010-11-20 11:09:00,1.46,13589.0,United Kingdom
554562,POST,POSTAGE,6,2010-12-12 11:51:00,3.84,18559.0,United Kingdom
557031,23166,MEDIUM CERAMIC TOP STORAGE JAR,5,2010-12-07 14:11:00,4.64,16664.0,United Kingdom
546212,85099B,JUMBO BAG RED RETROSPOT,8,2011-07-22 15:58:00,4.58,14859.0,United Kingdom
551451,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-06-18 15:33:00,3.2,18204.0,United Kingdom
541166,85099C,,4,2010-09-30 15:38:00,4.96,13587.0,United Kingdom
549792,22551,PLASTERS IN TIN WOODLAND ANIMALS,38,2010-12-21 12:09:00,2.8,15621.0,Portugal
548029,22632,HAND WARMER RED POLKA DOT,1,2010-01-07 12:51:00,4.01,17716.0,United Kingdom
554088,22633,HAND WARMER UNION JACK,9,2011-05-27 13:42:00,2.18,13292.0,United Kingdom
539575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-03-05 16:06:00,2.13,19503.0,USA
548481,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-06-07 12:42:00,7.28,14631.0,Spain
543419,22554B,PLASTERS IN TIN VINTAGE STAR,2,2011-10-10 12:13:00,3.69,17477.0,United Kingdom
547393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2011-11-30 13:55:00,1.49,16773.0,United Kingdom
558170,21212,PACK OF 72 RETROSPOT CAKE CASES,31,2011-10-17 17:43:00,1.35,19567.0,United Kingdom
555755,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-08-23 11:48:00,3.23,15679.0,United Kingdom
553262,23343,JUMBO BAG OWLS,5,2011-12-06 16:16:00,3.93,18802.0,United Kingdom
540982,22554,PLASTERS IN TIN SKULLS,9,2011-12-27 18:32:00,2.87,12897.0,United Kingdom
542334,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-05-10 11:00:00,14.06,18762.0,United Kingdom
542948,22386,JUMBO BAG PINK POLKADOT,2,2010-11-26 13:52:00,1.96,19125.0,United Kingdom
556931,21232,STRAWBERRY CERAMIC TRINKET BOX,66,2011-12-24 12:48:00,4.01,16461.0,United Kingdom
542963,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-12-20 12:29:00,1.43,18327.0,United Kingdom
550788,22423,REGENCY CAKESTAND 3 TIER,5,2011-12-12 11:20:00,17.73,16861.0,France
543532,22554,PLASTERS IN TIN SKULLS,5,2011-11-14 14:22:00,1.72,17620.0,United Kingdom
543849,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-11-03 15:48:00,2.07,19860.0,United Kingdom
548230,21977,PACK OF 60 DINOSAUR CAKE CASES,9,2010-02-05 14:15:00,1.25,12835.0,United Kingdom
553379,22386,JUMBO BAG PINK POLKADOT,18,2010-02-06 15:21:00,3.64,14801.0,United Kingdom
546410,21977,PACK OF 60 DINOSAUR CAKE CASES,2,2011-01-24 16:54:00,1.82,,United Kingdom
555252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2010-12-14 11:55:00,3.45,18027.0,United Kingdom
555375,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-12-13 17:07:00,6.02,15883.0,Belgium
545264,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-08-27 13:28:00,2.95,14031.0,United Kingdom
545314,22423,REGENCY CAKESTAND 3 TIER,8,2011-01-12 13:39:00,23.58,18912.0,United Kingdom
541440,22386,JUMBO BAG PINK POLKADOT,4,2010-05-28 12:10:00,3.23,19985.0,United Kingdom
541113,22469,HEART OF WICKER SMALL,7,2010-01-31 18:12:00,4.3,17562.0,United Kingdom
549683,22470,HEART OF WICKER LARGE,2,2011-12-23 12:39:00,6.04,13761.0,United Kingdom
557168,23343,JUMBO BAG OWLS,6,2010-01-12 11:57:00,3.54,18680.0,United Kingdom
554578,47566,PARTY BUNTING,6,2011-12-21 15:08:00,8.42,16632.0,United Kingdom
558353,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-09-19 10:19:00,5.9,13780.0,France
547307,22554,PLASTERS IN TIN SKULLS,46,2010-07-02 12:27:00,2.11,15646.0,United Kingdom
554460,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-10-15 13:59:00,1.07,14782.0,United Kingdom
C541845,47566,PARTY BUNTING,-5,2011-11-22 14:56:00,6.55,14497.0,United Kingdom
547309,POST,POSTAGE,7,2011-06-12 17:37:00,4.43,13780.0,United Kingdom
554784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2010-03-19 12:14:00,2.34,19478.0,United Kingdom
537081,22633,HAND WARMER UNION JACK,16,2011-04-01 09:53:00,2.46,14529.0,Denmark
540947,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-02-21 13:29:00,1.26,15361.0,United Kingdom
556344,85099B,JUMBO BAG RED RETROSPOT,3,2010-10-01 16:28:00,2.65,15100.0,United Kingdom
547573,22469,,5,2011-12-25 12:46:00,4.1,17924.0,United Kingdom
551709,22469,HEART OF WICKER SMALL,5,2010-10-31 12:37:00,3.88,12870.0,United Kingdom
556469,20727,LUNCH BAG  BLACK SKULL,19,2011-01-14 12:45:00,4.92,14209.0,United Kingdom
552572,85123B,IVORY HANGING HEART T-LIGHT HOLDER,8,2010-03-17 16:56:00,2.95,,United Kingdom
541779,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-12-05 09:04:00,3.13,15831.0,United Kingdom
554853,47566B,TEA TIME PARTY BUNTING,5,2010-12-04 14:09:00,9.9,19305.0,United Kingdom
538834,85099B,JUMBO BAG RED RETROSPOT,23,2011-05-23 18:50:00,3.18,17450.0,United Kingdom
553724,22554,PLASTERS IN TIN SKULLS,25,2011-12-29 15:29:00,3.32,18239.0,United Kingdom
549311,47566,PARTY BUNTING,3,2011-02-20 13:01:00,8.49,19793.0,United Kingdom
553255,22632,HAND WARMER RED POLKA DOT,7,2010-08-25 11:16:00,4.56,15401.0,United Kingdom
545324,47566,PARTY BUNTING,13,2011-04-29 12:43:00,9.89,15104.0,United Kingdom
551336,22632,HAND WARMER RED POLKA DOT,3,2011-05-25 09:10:00,3.11,15458.0,Australia
557117,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2010-11-26 09:14:00,5.42,12861.0,United Kingdom
536428,22752,SET 7 BABUSHKA NESTING BOXES,27,2010-05-05 17:02:00,10.1,17463.0,United Kingdom
538929,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-04-07 09:31:00,1.71,17875.0,United Kingdom
544979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-08-01 13:50:00,2.06,19423.0,United Kingdom
547725,21232,STRAWBERRY CERAMIC TRINKET BOX,61,2010-08-16 10:49:00,2.72,13306.0,United Kingdom
545448,47566B,TEA TIME PARTY BUNTING,3,2010-02-27 16:44:00,7.04,13978.0,United Kingdom
549164,71053,WHITE METAL LANTERN,5,2011-01-11 11:49:00,5.58,18342.0,United Kingdom
537680,22632,HAND WARMER RED POLKA DOT,3,2010-12-21 18:21:00,2.21,19168.0,United Kingdom
545381,22551,PLASTERS IN TIN WOODLAND ANIMALS,17,2010-04-09 13:21:00,1.82,16105.0,United Kingdom
537457,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-01-28 15:28:00,3.85,14346.0,Spain
554398,85123B,IVORY HANGING HEART T-LIGHT HOLDER,13,2011-11-07 10:48:00,3.79,13168.0,United Kingdom
538774,20727,LUNCH BAG  BLACK SKULL,21,2011-11-05 14:41:00,2.16,16645.0,United Kingdom
545349,22633,HAND WARMER UNION JACK,5,2011-06-03 16:39:00,3.14,13104.0,United Kingdom
541791,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-03-06 09:40:00,6.38,17635.0,United Kingdom
536383,22633,HAND WARMER UNION JACK,39,2011-09-01 13:11:00,3.29,15494.0,Germany
552334,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2010-01-04 12:48:00,0.48,19980.0,United Kingdom
546720,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-11-09 12:26:00,4.77,16801.0,United Kingdom
547145,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-03-11 17:28:00,2.38,15073.0,United Kingdom
540675,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-10-30 18:06:00,14.74,14418.0,United Kingdom
544115,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-12-10 17:20:00,2.71,13372.0,United Kingdom
540778,85123B,IVORY HANGING HEART T-LIGHT HOLDER,9,2011-12-03 14:26:00,3.47,16660.0,United Kingdom
547954,22554B,PLASTERS IN TIN VINTAGE STAR,8,2010-12-25 17:58:00,3.69,19832.0,United Kingdom
550040,22469,HEART OF WICKER SMALL,20,2010-10-11 15:01:00,2.23,13169.0,United Kingdom
548218,47566,PARTY BUNTING,18,2010-06-12 09:11:00,5.09,14506.0,United Kingdom
537164,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,29,2010-11-18 09:38:00,5.63,19049.0,United Kingdom
542718,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-07-19 16:04:00,2.25,,United Kingdom
556001,22554,PLASTERS IN TIN SKULLS,25,2010-01-16 13:11:00,2.89,18147.0,United Kingdom
548280,22633,HAND WARMER UNION JACK,23,2011-05-23 18:36:00,4.7,19818.0,United Kingdom
538803,23343,JUMBO BAG OWLS,13,2011-06-10 10:39:00,4.33,16476.0,United Kingdom
539801,84406B,CREAM CUPID HEARTS COAT HANGER,21,2010-03-02 18:38:00,2.33,17313.0,United Kingdom
539196,22423,REGENCY CAKESTAND 3 TIER,12,2010-03-24 15:15:00,22.16,12578.0,United Kingdom
540121,85099B,JUMBO BAG RED RETROSPOT,15,2010-01-28 16:05:00,4.91,17464.0,United Kingdom
540648,47566B,TEA TIME PARTY BUNTING,54,2011-05-28 12:00:00,4.97,19065.0,United Kingdom
544882,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2011-06-17 15:35:00,3.11,18034.0,United Kingdom
543865,71053,,24,2011-08-21 15:56:00,6.44,12881.0,United Kingdom
544417,23343,JUMBO BAG OWLS,3,2011-03-14 17:33:00,4.59,15364.0,United Kingdom
555705,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-01-02 12:52:00,3.98,18164.0,United Kingdom
556465,22423,,5,2011-07-22 09:00:00,22.47,13842.0,United Kingdom
549914,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,60,2010-03-28 13:45:00,6.98,15139.0,United Kingdom
553048,22633,HAND WARMER UNION JACK,3,2010-07-14 15:27:00,2.37,,United Kingdom
C557546,22752,SET 7 BABUSHKA NESTING BOXES,-24,2010-01-20 13:24:00,12.03,12393.0,United Kingdom
C539582,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-26 15:22:00,17.32,17859.0,Germany
540417,POST,POSTAGE,4,2011-06-30 16:40:00,3.02,12846.0,United Kingdom
539792,85099B,JUMBO BAG RED RETROSPOT,61,2010-11-02 10:59:00,3.0,14351.0,United Kingdom
551612,47566B,TEA TIME PARTY BUNTING,6,2010-01-08 11:29:00,9.02,15401.0,United Kingdom
554580,POST,POSTAGE,5,2010-11-17 18:15:00,2.94,14260.0,United Kingdom
544797,22423,REGENCY CAKESTAND 3 TIER,10,2011-03-08 12:45:00,23.5,19534.0,United Kingdom
537023,22554B,PLASTERS IN TIN VINTAGE STAR,10,2011-01-09 14:48:00,2.46,13171.0,United Kingdom
550597,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2011-11-07 14:10:00,7.13,13822.0,United Kingdom
554785,M,Manual,6,2010-08-31 18:49:00,44.08,15048.0,United Kingdom
558108,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-01-23 13:28:00,4.44,13227.0,United Kingdom
538634,M,Manual,22,2011-01-25 15:06:00,21.08,15505.0,United Kingdom
553172,20727,LUNCH BAG  BLACK SKULL,23,2011-12-17 14:53:00,3.8,17898.0,United Kingdom
554606,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-04-17 14:34:00,1.02,18695.0,Netherlands
553185,85099C,JUMBO  BAG BAROQUE BLACK WHITE,48,2011-03-13 13:23:00,3.27,12587.0,United Kingdom
551973,22469,HEART OF WICKER SMALL,18,2010-04-27 16:08:00,5.15,20001.0,United Kingdom
558030,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-14 09:38:00,22.51,17940.0,Germany
538378,22551,PLASTERS IN TIN WOODLAND ANIMALS,9,2010-05-15 15:20:00,3.76,14466.0,United Kingdom
557919,71053,WHITE METAL LANTERN,8,2010-07-02 17:10:00,6.8,,United Kingdom
554608,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2010-04-25 17:20:00,5.16,16098.0,United Kingdom
552888,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-09-28 11:33:00,1.58,16255.0,United Kingdom
552268,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-09-06 09:43:00,1.2,19858.0,United Kingdom
540545,20727,LUNCH BAG  BLACK SKULL,1,2011-01-07 15:22:00,2.71,17642.0,United Kingdom
545233,22554B,PLASTERS IN TIN VINTAGE STAR,5,2010-06-04 13:34:00,3.96,17339.0,United Kingdom
538029,23343,JUMBO BAG OWLS,7,2010-01-16 15:00:00,3.96,19607.0,United Kingdom
546908,22633,HAND WARMER UNION JACK,15,2011-03-17 10:04:00,3.5,14337.0,United Kingdom
549828,22554B,PLASTERS IN TIN VINTAGE STAR,8,2011-05-10 14:02:00,3.18,12638.0,United Kingdom
558217,47566B,TEA TIME PARTY BUNTING,1,2010-11-20 12:46:00,7.24,17365.0,United Kingdom
542675,47566,PARTY BUNTING,7,2010-10-07 09:24:00,7.3,12873.0,United Kingdom
557422,23343,JUMBO BAG OWLS,20,2010-09-09 17:15:00,4.46,18828.0,United Kingdom
551753,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-01-26 11:09:00,2.43,20007.0,United Kingdom
540784,47566B,TEA TIME PARTY BUNTING,15,2010-01-21 16:42:00,9.58,15096.0,United Kingdom
536728,22554B,PLASTERS IN TIN VINTAGE STAR,9,2011-09-05 09:58:00,4.19,19749.0,United Kingdom
C538758,22752,SET 7 BABUSHKA NESTING BOXES,-11,2011-12-25 11:34:00,13.59,13606.0,United Kingdom
544349,M,Manual,13,2011-03-21 16:38:00,18.9,19918.0,United Kingdom
550012,22633,HAND WARMER UNION JACK,17,2010-11-30 12:53:00,3.24,18216.0,United Kingdom
538890,84406B,,10,2010-12-23 11:26:00,2.09,19066.0,Germany
536751,POST,POSTAGE,7,2011-01-14 11:46:00,2.35,15861.0,United Kingdom
546002,23343,JUMBO BAG OWLS,15,2011-12-13 15:28:00,72.99,19248.0,EIRE
543442,22469,HEART OF WICKER SMALL,5,2011-07-20 16:49:00,4.17,15913.0,United Kingdom
541032,22632,HAND WARMER RED POLKA DOT,6,2011-08-08 13:35:00,2.84,14101.0,United Kingdom
540417,23343,JUMBO BAG OWLS,10,2011-06-30 16:40:00,3.48,12846.0,United Kingdom
540941,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2010-12-03 15:12:00,4.37,16168.0,Denmark
552409,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2010-05-01 13:06:00,3.8,13235.0,United Kingdom
543886,85123B,IVORY HANGING HEART T-LIGHT HOLDER,11,2011-08-05 11:41:00,1.51,13334.0,United Kingdom
557308,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-12-22 16:14:00,4.35,13665.0,United Kingdom
541675,22423,REGENCY CAKESTAND 3 TIER,11,2011-02-01 16:54:00,20.82,15021.0,United Kingdom
537561,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2010-09-22 12:11:00,1.9,14220.0,United Kingdom
546483,47566B,TEA TIME PARTY BUNTING,3,2011-10-05 16:20:00,7.23,15660.0,United Kingdom
543867,71053,WHITE METAL LANTERN,9,2011-03-01 15:54:00,5.75,12666.0,Germany
555168,20727,LUNCH BAG  BLACK SKULL,5,2011-01-28 17:10:00,2.41,16413.0,United Kingdom
545013,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-08-26 13:28:00,0.86,13346.0,United Kingdom
546813,22423,REGENCY CAKESTAND 3 TIER,13,2011-01-28 18:57:00,15.17,17767.0,United Kingdom
538186,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-12-12 10:13:00,1.95,15804.0,United Kingdom
542711,85123B,IVORY HANGING HEART T-LIGHT HOLDER,8,2010-03-26 16:56:00,2.53,18818.0,United Kingdom
538718,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-01-27 17:41:00,0.95,,United Kingdom
553425,22551,PLASTERS IN TIN WOODLAND ANIMALS,10,2011-08-10 09:06:00,2.89,18921.0,United Kingdom
545281,M,Manual,6,2010-10-11 17:50:00,29.48,15216.0,United Kingdom
544965,22554,PLASTERS IN TIN SKULLS,10,2010-02-12 11:21:00,3.15,15069.0,Germany
556553,71053,WHITE METAL LANTERN,22,2011-01-11 16:41:00,5.53,19133.0,United Kingdom
550892,22554B,PLASTERS IN TIN VINTAGE STAR,3,2010-06-10 18:16:00,2.59,14050.0,Netherlands
550195,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-20 15:39:00,11.65,13821.0,United Kingdom
554917,85099B,JUMBO BAG RED RETROSPOT,18,2011-03-20 13:01:00,2.42,17481.0,Germany
542822,POST,POSTAGE,7,2010-08-27 13:14:00,2.26,14775.0,United Kingdom
556587,71053,WHITE METAL LANTERN,4,2011-02-10 12:44:00,4.4,16924.0,United Kingdom
545532,47566,PARTY BUNTING,8,2010-05-07 13:25:00,7.25,13030.0,United Kingdom
542526,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2010-10-05 18:47:00,3.24,14102.0,United Kingdom
541653,71053,WHITE METAL LANTERN,2,2011-09-22 17:52:00,3.74,17366.0,United Kingdom
553320,85099B,JUMBO BAG RED RETROSPOT,7,2011-01-01 15:50:00,2.78,19613.0,France
558044,22632,HAND WARMER RED POLKA DOT,9,2010-12-29 13:24:00,3.16,,United Kingdom
545879,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-10-14 10:26:00,15.83,18371.0,United Kingdom
539475,85123A,,2,2011-08-02 17:11:00,1.96,13981.0,United Kingdom
552395,22557,PLASTERS IN TIN CIRCUS PARADE,47,2011-12-25 09:09:00,53.54,19073.0,United Kingdom
C545239,23166,MEDIUM CERAMIC TOP STORAGE JAR,-16,2011-05-25 17:51:00,5.33,18656.0,United Kingdom
551661,22752,,13,2011-02-13 11:25:00,9.37,16854.0,EIRE
539668,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-01-18 09:20:00,0.92,19921.0,United Kingdom
551667,47566B,TEA TIME PARTY BUNTING,10,2011-10-13 10:46:00,8.03,13397.0,United Kingdom
553188,22632,HAND WARMER RED POLKA DOT,11,2010-11-06 14:20:00,3.5,15067.0,United Kingdom
546094,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2010-06-22 12:51:00,5.34,18958.0,United Kingdom
557269,M,Manual,14,2011-02-22 15:50:00,43.49,14483.0,United Kingdom
550165,22470,HEART OF WICKER LARGE,10,2010-05-23 13:58:00,5.18,12882.0,Germany
552306,22554,PLASTERS IN TIN SKULLS,13,2011-01-02 13:31:00,2.67,15273.0,United Kingdom
C554418,71053,WHITE METAL LANTERN,-20,2011-09-14 17:36:00,4.98,13710.0,United Kingdom
546809,22423,REGENCY CAKESTAND 3 TIER,8,2010-01-19 12:40:00,18.07,19321.0,United Kingdom
556914,22386,JUMBO BAG PINK POLKADOT,9,2011-11-30 11:28:00,4.01,12971.0,United Kingdom
547325,22554B,PLASTERS IN TIN VINTAGE STAR,3,2010-04-08 15:06:00,1.95,19694.0,United Kingdom
539365,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-12-11 09:25:00,4.05,17561.0,United Kingdom
555110,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2010-10-19 10:55:00,2.21,17037.0,United Kingdom
548939,22423,REGENCY CAKESTAND 3 TIER,9,2011-01-24 14:26:00,11.72,,Belgium
C551956,22557,PLASTERS IN TIN CIRCUS PARADE,-5,2010-03-27 12:38:00,2.88,15189.0,United Kingdom
543985,M,Manual,4,2010-06-14 17:41:00,24.55,13326.0,United Kingdom
553650,23166,MEDIUM CERAMIC TOP STORAGE JAR,29,2011-07-28 17:18:00,4.63,12668.0,United Kingdom
537622,22386,JUMBO BAG PINK POLKADOT,1,2011-11-01 13:44:00,2.78,15501.0,United Kingdom
553052,47566,PARTY BUNTING,6,2010-11-25 15:02:00,6.41,19427.0,United Kingdom
546976,23166,MEDIUM CERAMIC TOP STORAGE JAR,28,2011-04-15 16:12:00,3.88,17981.0,United Kingdom
542673,85099C,JUMBO  BAG BAROQUE BLACK WHITE,11,2010-01-02 18:12:00,3.14,19717.0,United Kingdom
545342,20727,LUNCH BAG  BLACK SKULL,4,2010-01-28 18:05:00,2.59,12409.0,United Kingdom
550888,71053,WHITE METAL LANTERN,37,2011-01-22 10:43:00,6.9,14448.0,United Kingdom
537992,22554B,PLASTERS IN TIN VINTAGE STAR,13,2010-02-07 11:07:00,2.47,19532.0,EIRE
539547,21232,STRAWBERRY CERAMIC TRINKET BOX,16,2010-01-16 18:17:00,4.91,19810.0,United Kingdom
552757,23343,JUMBO BAG OWLS,4,2010-06-07 13:07:00,3.84,17552.0,United Kingdom
556331,23166,MEDIUM CERAMIC TOP STORAGE JAR,6,2011-11-30 12:03:00,5.4,18394.0,United Kingdom
550666,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-24 11:01:00,19.11,17846.0,Netherlands
543429,85099B,JUMBO BAG RED RETROSPOT,12,2010-11-24 11:41:00,2.1,13661.0,United Kingdom
540462,21977,PACK OF 60 DINOSAUR CAKE CASES,4,2010-08-15 09:42:00,0.51,14324.0,United Kingdom
541598,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-05 12:16:00,3.79,14160.0,United Kingdom
548136,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-12-25 14:32:00,1.06,16795.0,Germany
